DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,PRCP,TAVG,TMAX,TMIN
2010-01-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,54.0,59.0,48.96
2010-01-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,53.0,64.0,45.97
2010-01-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,61.0,77.0,49.427321428571425
2010-01-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,58.0,77.0,48.40204761904761
2010-01-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,60.0,78.0,50.65710714285715
2010-01-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,61.0,77.0,49.427321428571425
2010-01-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,64.0,81.0,53.88239682539684
2010-01-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,60.0,77.0,50.2362261904762
2010-01-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,61.0,78.0,49.849629870129874
2010-01-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,61.0,81.0,52.72599999999999
2010-01-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,80.0,51.806500000000014
2010-01-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,80.0,51.806500000000014
2010-02-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,81.0,53.21144444444446
2010-02-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,64.0,81.0,53.88239682539684
2010-02-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,80.0,51.806500000000014
2010-02-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,80.0,51.806500000000014
2010-02-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,78.0,50.73699999999999
2010-02-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,64.0,81.0,53.88239682539684
2010-02-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,66.0,81.0,55.86658333333334
2010-02-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,67.0,81.0,55.369035769785796
2010-02-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,70.0,83.0,58.941333333333326
2010-02-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,85.0,60.68424206349206
2010-02-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,70.0,85.0,57.86
2010-02-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,81.0,59.521638888888894
2010-02-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,83.0,57.31930952380952
2010-02-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,81.0,56.716562049062055
2010-02-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,73.0,84.0,63.860247474747474
2010-02-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,73.0,83.0,63.86333333333333
2010-02-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,82.0,56.41771739371738
2010-02-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,67.0,83.0,55.27916666666666
2010-02-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,67.0,83.0,55.27916666666666
2010-02-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,67.0,84.0,54.459083333333325
2010-02-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,84.0,57.069884920634905
2010-02-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,71.0,86.0,58.82483333333332
2010-02-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,75.0,90.0,62.67611111111111
2010-02-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,74.0,90.0,61.74790476190476
2010-02-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,73.0,88.0,65.4357619047619
2010-02-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,74.0,89.0,64.80983333333333
2010-02-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,76.0,91.0,64.00694191919195
2010-03-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,76.0,92.0,65.27158477633479
2010-03-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,77.0,95.0,61.95678571428571
2010-03-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,96.0,65.32129365079365
2010-03-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,96.0,65.32129365079365
2010-03-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,97.0,67.21316666666667
2010-03-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,96.0,65.32129365079365
2010-03-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,78.0,92.0,70.51138095238096
2010-03-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,76.0,93.0,61.900803030303024
2010-03-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,74.0,91.0,63.142904761904774
2010-03-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,75.0,92.0,65.68291666666667
2010-03-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,76.0,93.0,61.900803030303024
2010-03-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,77.0,95.0,61.95678571428571
2010-03-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,97.0,67.66
2010-03-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,90.0,70.02678391053392
2010-03-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,94.0,71.9670238095238
2010-03-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,98.0,68.84959523809522
2010-03-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,99.0,67.49775
2010-03-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,100.0,71.78371428571428
2010-03-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,100.0,72.02611904761903
2010-03-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,102.0,72.33533333333334
2010-03-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,104.0,77.49994444444444
2010-03-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,104.0,77.49994444444444
2010-03-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,99.0,75.79183333333334
2010-03-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,95.0,77.60169120142845
2010-03-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,97.0,75.24869047619048
2010-03-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,98.0,77.58330952380952
2010-03-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,99.0,76.12757142857144
2010-03-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,87.0,98.0,78.13960803085803
2010-04-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,103.0,81.18829761904762
2010-04-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.08,87.0,101.0,72.62333333333333
2010-04-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,99.0,76.12757142857144
2010-04-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,97.0,78.62820251970251
2010-04-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,100.0,78.88177777777778
2010-04-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,91.0,106.0,75.89
2010-04-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,93.0,101.0,82.21822222222221
2010-04-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,102.0,77.32254761904761
2010-04-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,105.0,76.93985714285715
2010-04-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,91.0,108.0,76.74
2010-04-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,90.0,102.0,80.79
2010-04-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,107.0,76.36235714285714
2010-04-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,98.0,78.13960803085803
2010-04-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.16,87.0,99.0,76.12757142857144
2010-04-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,79.69800160187845
2010-04-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,100.0,80.96125
2010-04-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,90.0,103.0,79.31483333333333
2010-04-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,100.0,80.96125
2010-04-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,90.0,102.0,80.79
2010-04-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,101.0,77.29799999999999
2010-04-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.4,87.0,100.0,75.39833333333334
2010-04-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,101.0,77.29799999999999
2010-04-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.87,80.0,99.0,66.084
2010-04-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,90.0,73.33968525480368
2010-04-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,97.0,70.916
2010-04-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,91.0,71.29199514374514
2010-05-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,95.0,77.01492496392495
2010-05-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,84.0,89.0,79.8405
2010-05-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,99.0,75.79183333333334
2010-05-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,96.0,74.94909547152194
2010-05-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.12,80.0,99.0,66.084
2010-05-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,91.0,72.9915620768121
2010-05-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.57,78.0,91.0,67.9451388888889
2010-05-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,92.0,75.26493883893883
2010-05-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,101.0,77.29799999999999
2010-05-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,91.0,103.0,78.935
2010-05-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,92.0,101.0,81.93322222222221
2010-05-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,90.0,100.0,81.03571428571428
2010-05-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.55,88.0,100.0,78.88177777777778
2010-05-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,96.0,79.46023900690813
2010-05-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,98.0,80.5194988741049
2010-05-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,96.0,81.07230051432913
2010-05-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,96.0,80.13921536796535
2010-05-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.46,85.0,98.0,77.58330952380952
2010-05-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.22,79.0,85.0,71.51216666666666
2010-05-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.08,82.0,93.0,74.33282539682541
2010-05-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,95.0,77.60169120142845
2010-05-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2010-05-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.06,85.0,94.0,77.8446266529773
2010-05-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,82.0,91.0,72.9915620768121
2010-05-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.04,83.0,89.0,79.04234600938278
2010-05-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2010-05-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,99.0,79.06029045954045
2010-06-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,99.0,79.70992063492062
2010-06-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,98.0,78.13960803085803
2010-06-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.79,83.0,98.0,71.38850000000001
2010-06-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.1,82.0,90.0,74.91202441349499
2010-06-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.7,84.0,95.0,73.80521067821067
2010-06-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,85.0,97.0,75.15888095238093
2010-06-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,99.0,79.06029045954045
2010-06-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,97.0,78.62820251970251
2010-06-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2010-06-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,98.0,80.5194988741049
2010-06-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,97.0,76.54047069597068
2010-06-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,95.0,73.80521067821067
2010-06-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,79.69800160187845
2010-06-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.04,85.0,98.0,77.58330952380952
2010-06-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.68,86.0,97.0,76.54047069597068
2010-06-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,88.0,77.78794841269843
2010-06-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,95.0,77.60169120142845
2010-06-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.24,83.0,93.0,75.83555947182981
2010-06-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,96.0,79.46023900690813
2010-06-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,79.69800160187845
2010-06-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.13,85.0,92.0,79.3703210861076
2010-06-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.21,84.0,92.0,77.76338738205379
2010-06-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,86.0,92.0,80.24678657453659
2010-06-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.23,82.0,86.0,79.87633333333333
2010-06-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,90.0,79.11971562807518
2010-06-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.4,84.0,86.0,80.18716666666666
2010-06-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.27,82.0,84.0,79.76833333333333
2010-06-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.05,83.0,88.0,78.85692188367189
2010-07-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.13,84.0,93.0,77.19239462661521
2010-07-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,86.0,93.0,79.83750311231832
2010-07-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,93.0,79.83750311231832
2010-07-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.52,84.0,91.0,79.53175791559174
2010-07-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.06,85.0,94.0,77.8446266529773
2010-07-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,79.69800160187845
2010-07-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,2.01,87.0,97.0,78.62820251970251
2010-07-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.04,84.0,91.0,79.53175791559174
2010-07-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.38,81.0,88.0,77.43081865356864
2010-07-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.04,85.0,93.0,79.31468605527272
2010-07-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,95.0,77.01492496392495
2010-07-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.16,87.0,96.0,79.69800160187845
2010-07-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,96.0,81.07230051432913
2010-07-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,92.81279870717017,82.0
2010-07-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.02,85.0,94.0,77.8446266529773
2010-07-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,92.0,79.3703210861076
2010-07-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,93.0,79.31468605527272
2010-07-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2010-07-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.13,87.0,96.0,79.69800160187845
2010-07-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.59,85.0,92.0,79.3703210861076
2010-07-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.13,85.0,90.0,79.49750826118327
2010-07-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.06,83.0,90.0,78.77953641904266
2010-07-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,85.0,94.0,77.8446266529773
2010-07-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,97.0,78.76773000713595
2010-07-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.1,84.0,91.0,79.53175791559174
2010-07-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.37,84.0,91.0,79.53175791559174
2010-07-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,83.0,90.0,78.77953641904266
2010-08-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.93,81.0,87.0,75.03692857142858
2010-08-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,85.0,93.0,79.31468605527272
2010-08-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2010-08-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.13,85.0,94.0,77.8446266529773
2010-08-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2010-08-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,96.0,79.46023900690813
2010-08-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,98.0,80.5194988741049
2010-08-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,87.0,99.0,76.12757142857144
2010-08-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,92.0,80.24678657453659
2010-08-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,91.0,77.19943972986076
2010-08-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.11,83.0,94.0,71.53013636363636
2010-08-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,85.0,93.0,79.31468605527272
2010-08-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.04,86.0,93.0,79.83750311231832
2010-08-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,79.69800160187845
2010-08-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,93.0,79.83750311231832
2010-08-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,84.0,95.0,73.80521067821067
2010-08-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,92.0,77.76338738205379
2010-08-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,93.0,79.31468605527272
2010-08-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.65,84.0,90.0,79.11971562807518
2010-08-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,82.0,92.0,75.26493883893883
2010-08-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.18,84.0,90.0,79.11971562807518
2010-08-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,93.0,77.19239462661521
2010-08-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,92.0,80.24678657453659
2010-08-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,92.0,79.3703210861076
2010-08-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,95.0,77.01492496392495
2010-08-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2010-08-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.02,85.0,91.0,79.20276788550649
2010-09-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,93.0,79.83750311231832
2010-09-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,93.0,77.19239462661521
2010-09-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2010-09-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,95.0,77.01492496392495
2010-09-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,93.0,77.19239462661521
2010-09-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,79.69800160187845
2010-09-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,84.0,92.0,77.76338738205379
2010-09-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.35,80.0,88.0,73.00316666666667
2010-09-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,92.0,77.76338738205379
2010-09-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,94.0,79.98622775134781
2010-09-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.18,81.0,89.0,77.33421717171717
2010-09-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,92.0,77.02494580527907
2010-09-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.54,82.0,90.0,74.91202441349499
2010-09-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.13,82.0,91.0,72.9915620768121
2010-09-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.2,80.0,85.0,75.95706673881674
2010-09-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.2,81.0,89.0,77.33421717171717
2010-09-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.49,80.0,89.0,74.00690476190479
2010-09-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,90.0,74.91202441349499
2010-09-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,92.0,77.02494580527907
2010-09-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,92.0,77.02494580527907
2010-09-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,90.0,74.81408784181079
2010-09-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,94.0,76.49856784104269
2010-09-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.58,81.0,94.0,71.9670238095238
2010-09-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.64,81.0,90.0,74.81408784181079
2010-09-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,92.0,77.02494580527907
2010-09-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,93.0,77.19239462661521
2010-09-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,91.0,71.29199514374514
2010-09-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,92.0,75.26493883893883
2010-10-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,95.0,77.60169120142845
2010-10-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,96.0,79.46023900690813
2010-10-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,96.0,79.46023900690813
2010-10-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,96.0,74.94909547152194
2010-10-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,98.0,71.38850000000001
2010-10-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,89.0,77.33421717171717
2010-10-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,2.47,75.0,76.0,71.31
2010-10-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,76.0,85.0,69.94566666666668
2010-10-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,91.0,71.75534126984127
2010-10-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,89.0,74.00690476190479
2010-10-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,90.0,74.81408784181079
2010-10-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,93.0,72.9343492063492
2010-10-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.2,83.0,92.0,77.02494580527907
2010-10-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.17,82.0,91.0,72.9915620768121
2010-10-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,93.0,75.83555947182981
